FIPS,Tract,County,State,Gini Coefficient,Economic Segregation,Racial Economic Segregation,Racial Segregation,Gender Pay Gap,Uninsured Children,Uninsured (Black),Uninsured (Hispanic),Living Below Poverty (Black),Living Below Poverty (Hispanic),Lack_English_Prof
36059303204,Census Tract 3032.04,Nassau County,New York,0.4279,0.18911374738311235,0.11793440334961619,0.3369542510967203,0.24816986652268358,0.0228270412642669,0.0,0.1763779527559055,0.0,0.0,0.05236185383244207
36059303301,Census Tract 3033.01,Nassau County,New York,0.4534,0.3228346456692913,0.29358830146231724,0.5856935366739289,-0.10019129038352537,0.07380607814761216,1.0,0.0,,0.0,0.04646697388632873
36059303302,Census Tract 3033.02,Nassau County,New York,0.4454,0.4527829893683552,0.42276422764227645,0.7168511171434537,-0.17851036486561989,0.0,0.0,0.0,0.0,0.0,0.054417272526988324
36059303400,Census Tract 3034,Nassau County,New York,0.4094,0.6161971830985915,0.5950704225352113,0.7908745247148289,0.3694415124157492,0.00725689404934688,,0.0,,0.0,0.02718052738336714
36059303500,Census Tract 3035,Nassau County,New York,0.3992,0.48742643124665597,0.42429106474050293,0.678254700248315,-0.19266169436195058,0.0,,0.0,,0.0,0.04490566037735849
36059303600,Census Tract 3036,Nassau County,New York,0.4001,0.30061823802163834,0.24935600206079342,0.6009519038076152,0.3111405721183902,0.0,0.0,0.0636604774535809,,0.09375,0.03786779258477372
36059303700,Census Tract 3037,Nassau County,New York,0.3808,0.398729446935725,0.33183856502242154,0.5989341350095655,0.17860220142959427,0.0,0.0,0.033783783783783786,0.0,0.13709677419354838,0.08959660297239914
36059303800,Census Tract 3038,Nassau County,New York,0.4276,0.24908616187989557,0.25013054830287207,0.5983255813953489,0.10721069054402388,0.23706614276358873,0.0718562874251497,0.0,0.5294117647058824,0.0,0.0473186119873817
36059303900,Census Tract 3039,Nassau County,New York,0.381,0.46987951807228917,0.12610441767068273,-0.13196555217831812,0.007936507936507908,0.0,0.00619514713474445,0.0,0.0,0.0,0.01779455378808304
36059304001,Census Tract 3040.01,Nassau County,New York,0.4048,0.484375,0.4795673076923077,0.7549956559513467,0.0817073170731707,0.0,0.0,0.11627906976744186,,0.0,0.04673762147154095
36059304002,Census Tract 3040.02,Nassau County,New York,0.5083,0.2540121748754842,0.18649695628112894,0.47213840273586805,0.324336423934685,0.0,0.0,0.07306434023991276,0.0,0.08086253369272237,0.11432960280886548
36059304100,Census Tract 3041,Nassau County,New York,0.4112,0.15570175438596492,0.0445906432748538,-0.06986809563066776,0.4439278170761096,0.0,0.017657992565055763,0.2047670639219935,0.0,0.05574912891986063,0.17594991364421417
36059304202,Census Tract 3042.02,Nassau County,New York,0.3858,0.31477272727272726,0.09431818181818181,-0.14785757392878696,-0.04963347933640461,0.08769931662870159,0.1175030599755202,0.16840882694541232,0.0,0.1182108626198083,0.10500963391136801
36059304203,Census Tract 3042.03,Nassau County,New York,0.4374,0.1731266149870801,-0.12575366063738158,-0.42718283894754483,-0.11458356098520439,0.10078387458006718,0.14525339043540328,0.23949579831932774,0.26352530541012215,0.0,0.1413105413105413
36059304204,Census Tract 3042.04,Nassau County,New York,0.4414,0.03646677471636953,-0.04213938411669368,-0.1738895882035605,0.11899150695895766,0.060117302052785926,0.010226442658875092,0.16004001000250062,0.07242339832869081,0.03389830508474576,0.16494845360824742
36059404300,Census Tract 4043,Nassau County,New York,0.3803,0.4298418972332016,0.18774703557312253,0.2894065092533504,-0.2204983614301319,0.009146341463414634,0.0,0.02533532041728763,0.0,0.0,0.092
36059404400,Census Tract 4044,Nassau County,New York,0.4062,0.5371601208459215,0.5262839879154079,0.7885383386581469,0.1880637517199205,0.0,0.0,0.056179775280898875,0.0,0.055248618784530384,0.002335456475583864
36059404500,Census Tract 4045,Nassau County,New York,0.512,0.2985543683218102,0.21621621621621623,0.5418572735590119,0.24003000901956484,0.0,0.14285714285714285,0.04498269896193772,,0.0,0.04656688049417914
36059404600,Census Tract 4046,Nassau County,New York,0.4181,0.44755244755244755,0.4734265734265734,0.7451398767188241,0.007365816520746082,0.0,0.0,0.09395973154362416,,0.0,0.02706027060270603
36059404700,Census Tract 4047,Nassau County,New York,0.4466,0.45496323529411764,0.3786764705882353,0.5622589106619349,0.30144815736877173,0.030303030303030304,0.0,0.0034482758620689655,0.0,0.014285714285714285,0.047665847665847666
36059404800,Census Tract 4048,Nassau County,New York,0.3915,0.2321637426900585,0.07485380116959064,-0.25588519832312157,0.023048970410105563,0.00816326530612245,0.009027492819039803,0.07346189164370982,0.0,0.0,0.07557354925775979
36059404901,Census Tract 4049.01,Nassau County,New York,0.3457,0.41206769683590877,0.008830022075055188,-0.47169089517980106,-0.0998718259604392,0.02591792656587473,0.03315824031516743,0.0851063829787234,0.0,0.02247191011235955,0.08256880733944955
36059404902,Census Tract 4049.02,Nassau County,New York,0.4056,0.25506638714185886,-0.0803633822501747,-0.47467305212746363,0.03317682907869779,0.022569444444444444,0.023447401774397972,0.13170347003154576,0.01957585644371941,0.0,0.04609375
36059405000,Census Tract 4050,Nassau County,New York,0.4137,0.25155065472088217,0.08821502412129566,-0.1066261832470084,0.1313021842992994,0.005439709882139619,0.034482758620689655,0.01953125,0.0,0.0,0.09368559115608019
36059405100,Census Tract 4051,Nassau County,New York,0.347,0.4177545691906005,0.07907497202536368,-0.3433117019049613,0.1710226609041,0.09815303430079156,0.06831785345717234,0.04660726525017135,0.017488076311605722,0.0,0.051560379918588875
36059405200,Census Tract 4052,Nassau County,New York,0.4024,0.23748862602365786,0.022747952684258416,-0.1409663325623233,-0.009216757080392712,0.0,0.0,0.24025974025974026,0.0,0.048034934497816595,0.1719001610305958
36059405301,Census Tract 4053.01,Nassau County,New York,0.3956,0.348993288590604,0.3077660594439118,0.4519314551263433,0.03229207387137667,0.002677376171352075,0.013651877133105802,0.07286995515695067,0.0,0.020100502512562814,0.04582454024721134
36059405302,Census Tract 4053.02,Nassau County,New York,0.447,0.2819571865443425,0.20917431192660552,0.6523405972558515,0.19642694257307047,0.022380467955239063,0.0,0.0410958904109589,0.36923076923076925,0.0,0.03474663908996898
36059405400,Census Tract 4054,Nassau County,New York,0.3559,0.31782642689601254,0.23651290070367476,0.35695966425740266,0.08462525094802587,0.013548387096774193,0.045454545454545456,0.11710927296473661,0.0,0.0,0.12982961363090953
36059405500,Census Tract 4055,Nassau County,New York,0.3693,0.3753012048192771,0.3216867469879518,0.6505774866402344,0.34116755117513264,0.017412935323383085,0.0,0.019742489270386267,,0.0,0.043152313037118306
36059405600,Census Tract 4056,Nassau County,New York,0.3859,0.3500772797527048,0.3446676970633694,0.6883816363170043,0.27502640422467595,0.17048853439680958,0.0,0.0,0.0,0.1875,0.03824986241056687
36059405700,Census Tract 4057,Nassau County,New York,0.3257,0.420012353304509,0.35886349598517603,0.6109221466364324,0.1433487833140209,0.010385756676557863,0.0,0.10187667560321716,0.26262626262626265,0.0,0.029381336643906478
36059405800,Census Tract 4058,Nassau County,New York,0.3992,0.41274658573596357,0.38012139605462825,0.7823972769268174,0.28189802645303963,0.0,0.0,0.0,,0.0,0.030685920577617327
36059405900,Census Tract 4059,Nassau County,New York,0.3573,0.5052696838189709,0.44513329200247986,0.6319093286835222,0.07741347039989355,0.10810810810810811,0.027472527472527472,0.04640582347588717,0.0,0.0,0.030557108254145704
36059406001,Census Tract 4060.01,Nassau County,New York,0.347,0.4681933842239186,0.31743002544529264,0.5423630003886514,0.25057102590270686,0.0,0.11737089201877934,0.08292682926829269,0.0,0.05787781350482315,0.031583350763438614
36059406002,Census Tract 4060.02,Nassau County,New York,0.3615,0.4974924774322969,0.4272818455366098,0.6133452487339887,0.4671391127075041,0.015416238437821172,0.0,0.00784313725490196,0.0,0.12698412698412698,0.040270618556701034
36059406100,Census Tract 4061,Nassau County,New York,0.4084,0.42792792792792794,0.356981981981982,0.4970781592403214,-0.29996376155100557,0.0,0.10097719869706841,0.10683760683760683,0.125,0.0,0.06423076923076923
36059406201,Census Tract 4062.01,Nassau County,New York,0.3566,0.3288135593220339,0.14124293785310735,-0.04770266315481417,-0.13738922013937183,0.11075612353567625,0.027422303473491772,0.10792741165234002,0.0,0.04516129032258064,0.03771876885938443
36059406202,Census Tract 4062.02,Nassau County,New York,0.3646,0.385752688172043,0.013440860215053764,-0.576961940047154,0.0221648442239194,0.0,0.01855058125154588,0.03798342541436464,0.01167728237791932,0.3708609271523179,0.009554714259960339
36059406300,Census Tract 4063,Nassau County,New York,0.4534,0.5177895533686601,0.5034065102195306,0.8555470931708555,0.21690572343684722,0.0,,0.0,,0.0,0.003977724741447892
36059406400,Census Tract 4064,Nassau County,New York,0.4615,0.5237020316027088,0.5504138449962378,0.9194448634786544,0.3780551358689702,0.0060373216245883645,,0.013422818791946308,,0.27941176470588236,0.013418630051490093
36059406501,Census Tract 4065.01,Nassau County,New York,0.4335,0.5627340823970037,0.5702247191011236,0.8139599555061179,0.11382609511302877,0.0,0.0,0.0,0.0,0.18604651162790697,0.03903593079994085
36059406600,Census Tract 4066,Nassau County,New York,0.4188,0.6653005464480874,0.5908469945355191,0.7795997106341934,0.48082340432528414,0.0,,0.0,,0.0,0.009652019304038608
36059406701,Census Tract 4067.01,Nassau County,New York,0.3952,0.10435779816513761,0.07110091743119266,-0.07613412228796844,0.07280597458571747,0.0,0.054982817869415807,0.3025210084033613,0.0,0.1553672316384181,0.15741127348643005
36059406702,Census Tract 4067.02,Nassau County,New York,0.5032,-0.24874371859296482,-0.23366834170854273,-0.4027178602243313,-0.1907067663779345,0.0,0.02398589065255732,0.2379454926624738,0.24444444444444444,0.13966480446927373,0.11358258400378608
36059406801,Census Tract 4068.01,Nassau County,New York,0.4688,-0.0613540197461213,-0.03173483779971791,-0.24776586237712242,0.08602899127278152,0.029561671763506627,0.05128205128205128,0.19054936611601997,0.06,0.18404907975460122,0.23754403623553094
36059406802,Census Tract 4068.02,Nassau County,New York,0.4748,0.04131736526946108,-0.040119760479041915,-0.20821678321678322,-0.059420916162489235,0.03637660485021398,0.0772005772005772,0.21653819201121233,0.08796296296296297,0.11466372657111357,0.35574387947269304
36059406900,Census Tract 4069,Nassau County,New York,0.5537,0.1267806267806268,-0.12535612535612536,-0.44301897092943904,0.06202134593449571,0.014843320505772403,0.01383399209486166,0.26907857546636516,0.151797603195739,0.05014749262536873,0.174573055028463
36059407000,Census Tract 4070,Nassau County,New York,0.4403,-0.13504950495049506,-0.13980198019801982,-0.46018432225328776,-0.09218515696059382,0.03151558073654391,0.0255863539445629,0.17577837705319932,0.14156898106402163,0.2336448598130841,0.17726567693330378
36059407101,Census Tract 4071.01,Nassau County,New York,0.4014,0.19066937119675456,-0.11561866125760649,-0.5771737106684044,-0.20192307692307687,0.004842615012106538,0.011631374888159856,0.12792056074766356,0.1044776119402985,0.08722741433021806,0.05005753739930955
36059407102,Census Tract 4071.02,Nassau County,New York,0.2861,0.40641711229946526,-0.008318478906714201,-0.698235214872693,0.21817880794701983,0.01657142857142857,0.04317213266629609,0.12715654952076677,0.014953271028037384,0.0,0.07252842135559073
36059407201,Census Tract 4072.01,Nassau County,New York,0.4863,-0.15666178623718888,-0.1581259150805271,-0.16810551558752998,0.10500677233086997,0.05517241379310345,0.13111342351716962,0.2442827442827443,0.4625,0.34146341463414637,0.40886309680823
36059407203,Census Tract 4072.03,Nassau County,New York,0.3832,0.04967197750702906,-0.005623242736644799,-0.22426470588235295,0.098973550668922,0.14730878186968838,0.0485512920908379,0.23401782254939946,0.11231884057971014,0.2774869109947644,0.2494160394497794
36059407204,Census Tract 4072.04,Nassau County,New York,0.3638,0.3430913348946136,0.02107728337236534,-0.5031625553447185,-0.1707293921099593,0.0,0.015535991714137753,0.3898305084745763,0.06319702602230483,0.030864197530864196,0.12732712765957446
36059407301,Census Tract 4073.01,Nassau County,New York,0.472,0.2341227125941873,0.30193756727664156,0.5036068530207394,0.26791598023064256,0.03216911764705882,0.11764705882352941,0.10384959713518353,0.3176470588235294,0.03202846975088968,0.03611495312740126
36059407302,Census Tract 4073.02,Nassau County,New York,0.3966,-0.021337126600284494,0.027738264580369845,-0.2619232260566111,0.4275326144834931,0.018136850783182192,0.018022657054582905,0.05604838709677419,0.0,0.0975609756097561,0.14262125902992775
36059407401,Census Tract 4074.01,Nassau County,New York,0.371,0.3411918795022921,0.03077930582842174,-0.3031213486897012,-0.07553130912363848,0.04336734693877551,0.061586176340274704,0.13581058862216377,0.0,0.08538587848932677,0.19438022407967276
36059407402,Census Tract 4074.02,Nassau County,New York,0.427,0.13582677165354332,-0.017716535433070866,-0.24226929632335037,0.1892198289188911,0.0,0.05801772763900081,0.17121702915316983,0.014285714285714285,0.018912529550827423,0.23737373737373738
36059407501,Census Tract 4075.01,Nassau County,New York,0.417,0.12440570522979398,-0.03486529318541997,-0.3228595529312526,0.24151764465900594,0.021596858638743454,0.06058921623123958,0.09189842805320435,0.027227722772277228,0.16326530612244897,0.2265661799340556
36059407502,Census Tract 4075.02,Nassau County,New York,0.3872,0.23110018438844498,0.011063306699446834,-0.5423547400611621,0.12139300356576244,0.04730105731775181,0.026053639846743294,0.03569682151589242,0.03740648379052369,0.0,0.07433136505731157
36059407600,Census Tract 4076,Nassau County,New York,0.3405,0.4451939291736931,0.2951096121416526,0.5234223086441577,0.035543741619815994,0.07358953393295176,0.1111111111111111,0.16267547481420314,0.0,0.0,0.0682409817776125
36059407700,Census Tract 4077,Nassau County,New York,0.3916,0.36363636363636365,0.38022113022113024,0.6065903154510749,0.07959855254066583,0.036283185840707964,0.0,0.015384615384615385,,0.11594202898550725,0.025204653166738474
36059407801,Census Tract 4078.01,Nassau County,New York,0.38,0.40594594594594596,0.3248648648648649,0.532865117954259,0.15831729649559345,0.02610441767068273,0.0,0.09072375127421,0.0,0.0,0.03677431398170618
36059407802,Census Tract 4078.02,Nassau County,New York,0.4459,-0.3247588424437299,0.006430868167202572,0.1524547803617571,-1.2230522463364308,0.0,0.0,0.0,,0.0,0.01762114537444934
36059407900,Census Tract 4079,Nassau County,New York,0.4571,0.12986463620981387,0.2643824027072758,0.7140825035561877,0.2807643847123058,0.0,0.0,0.0,0.0,0.0,0.015384615384615385
36059408000,Census Tract 4080,Nassau County,New York,0.3752,0.4288747346072187,0.3078556263269639,0.5353582554517134,-0.012677725118483307,0.020301624129930394,0.0,0.05378704720087816,0.0,0.0,0.0364155059573754
36059408100,Census Tract 4081,Nassau County,New York,0.4197,0.43591130340724715,0.38236884802596,0.5682997118155619,0.3016267156766903,0.013440860215053764,0.0,0.02837573385518591,0.0,0.09401709401709402,0.022253345782757547
36059408200,Census Tract 4082,Nassau County,New York,0.3529,0.32915057915057916,0.3045366795366795,0.6002755664421311,0.09543143581744795,0.0,0.0,0.047045951859956234,,0.125,0.04301776112106893
36059408300,Census Tract 4083,Nassau County,New York,0.3411,0.39778270509977826,0.2909090909090909,0.530424631548227,0.32255411175394166,0.0,0.05639913232104121,0.0,0.0,0.0,0.017286618305294026
36059408400,Census Tract 4084,Nassau County,New York,0.3745,0.5201760821716801,0.44607483492296407,0.7417377398720683,0.13573050871304237,0.0,0.0,0.010964912280701754,0.0,0.0,0.011288546255506607
36059408500,Census Tract 4085,Nassau County,New York,0.4203,0.6248146317350469,0.5348492338111716,0.682907965970611,0.27744645874240836,0.0,0.0,0.030598052851182198,0.0,0.0,0.0
36059408600,Census Tract 4086,Nassau County,New York,0.3308,0.37193763919821826,0.2984409799554566,0.5637277295568753,0.28915923328842164,0.0,0.0,0.0,0.0,0.0,0.020467132193594993
36059408700,Census Tract 4087,Nassau County,New York,0.2984,0.4781771501925546,0.34210526315789475,0.6140068424230227,0.2317342186768867,0.022492970946579195,0.0,0.07421150278293136,,0.0,0.05687103594080338
36059408800,Census Tract 4088,Nassau County,New York,0.3583,0.2248653500897666,0.2877019748653501,0.6871715610510046,0.37392981208457565,0.0,0.0,0.0,0.0,0.0,0.0
36059408900,Census Tract 4089,Nassau County,New York,0.3231,0.4936126724578436,0.39141543178334187,0.6838088918380889,0.3743311859814632,0.017241379310344827,0.0,0.10571428571428572,0.0,0.0,0.027180457595045587
36059409000,Census Tract 4090,Nassau County,New York,0.3598,0.2842323651452282,0.27074688796680496,0.6688765454219674,0.43290913687860433,0.01775147928994083,0.0,0.0,0.0,0.03827751196172249,0.04225352112676056
36059409100,Census Tract 4091,Nassau County,New York,0.3307,0.36033519553072624,0.3446927374301676,0.6458872734515037,0.14443940596304272,0.03734439834024896,0.0,0.04948646125116713,,0.03832752613240418,0.011615628299894404
36059409200,Census Tract 4092,Nassau County,New York,0.2812,0.4024024024024024,0.3948948948948949,0.7393680614859095,0.25275927214875216,0.0457089552238806,0.0,0.0,,0.0,0.011573236889692586
36059409300,Census Tract 4093,Nassau County,New York,0.4151,0.33357611070648213,0.3466860888565186,0.7605363984674329,0.14703013281593358,0.0,0.0,0.015455950540958269,,0.0,0.011227154046997388
36059409400,Census Tract 4094,Nassau County,New York,0.4115,0.5,0.4884726224783862,0.7212736502076603,0.4192322042614983,0.0782608695652174,0.0,0.036036036036036036,,0.29850746268656714,0.010434360592089298
36059409500,Census Tract 4095,Nassau County,New York,0.3202,0.514218009478673,0.5213270142180095,0.873496993987976,0.025570898094412153,0.025157232704402517,0.0,0.0,,0.0,0.011503477795612628
36059409600,Census Tract 4096,Nassau County,New York,0.342,0.5220162224797219,0.5422943221320974,0.6723412777889045,0.19085335368260403,0.0,0.0,0.023333333333333334,0.0,0.0,0.01193266567227786
36059409700,Census Tract 4097,Nassau County,New York,0.3905,0.32083862770012705,0.3970775095298602,0.8506361323155216,0.20799088536594867,0.023668639053254437,0.0,0.0,,0.0,0.009779267951941882
36059409800,Census Tract 4098,Nassau County,New York,0.3327,0.6043119847812302,-0.053899809765377296,-0.7017241379310345,0.1547377463491154,0.09656301145662848,0.07355406538139145,0.0,0.004734848484848485,0.0,0.01932448328012099
36059409900,Census Tract 4099,Nassau County,New York,0.3652,0.2961698900265453,0.023890784982935155,-0.32308061996876125,-0.0008227468589199205,0.02576235541535226,0.03005151688609044,0.0,0.0,0.11232876712328767,0.04642285432828469
36059410000,Census Tract 4100,Nassau County,New York,0.4214,0.3893740902474527,0.17831149927219797,-0.003246000463714352,-0.21553785907645406,0.0,0.07107843137254902,0.028130671506352088,0.0,0.0,0.049878345498783457
36059410100,Census Tract 4101,Nassau County,New York,0.4188,0.4798183652875883,0.48234106962663975,0.7262859051436206,-0.05957451578192252,0.0,0.0,0.0,0.0,0.0,0.00886053517632465
36059410200,Census Tract 4102,Nassau County,New York,0.4041,0.3412112259970458,0.3293943870014771,0.5357639855274144,-0.15433734416402412,0.0,0.0,0.018487394957983194,0.0,0.0,0.01700060716454159
36059410300,Census Tract 4103,Nassau County,New York,0.3567,0.34295046271094176,0.09961894393032118,-0.10665825181445251,0.13086901001411388,0.030882352941176472,0.022284122562674095,0.1086053412462908,0.0,0.0,0.09633251833740832
36059410400,Census Tract 4104,Nassau County,New York,0.3267,0.37324464153732445,0.07612712490761271,-0.2978889757623143,0.10775715949120812,0.0,0.022018348623853212,0.07051282051282051,0.06823529411764706,0.0,0.03353413654618474
36059410500,Census Tract 4105,Nassau County,New York,0.4273,0.19514805565465573,0.10667142347484837,-0.11049723756906077,0.1826502920748816,0.0,0.022222222222222223,0.10014800197335964,0.0,0.0,0.054406696208764156
36059410600,Census Tract 4106,Nassau County,New York,0.3944,0.3496036712557363,0.22528160200250313,0.2193081054077682,0.012236794609553625,0.04621212121212121,0.011971268954509178,0.13179128563743947,0.0,0.05197132616487455,0.04261736165748754
36059410700,Census Tract 4107,Nassau County,New York,0.3916,0.35330578512396693,0.13429752066115702,0.02094953067609849,0.18855913434158067,0.0,0.0,0.05885144755576649,0.0,0.02404809619238477,0.03946791404765385
36059410800,Census Tract 4108,Nassau County,New York,0.3465,0.3173140223831468,0.1718235681369322,0.30854368932038834,-0.0987876373157266,0.0,0.0,0.12101063829787234,0.0,0.0,0.02563059397884459
36059410900,Census Tract 4109,Nassau County,New York,0.389,0.3752587991718426,0.18530020703933747,0.13233266962781437,0.33731444759206797,0.012453300124533,0.028975265017667843,0.0,0.0,0.20220588235294118,0.026590693257359924
36059411000,Census Tract 4110,Nassau County,New York,0.5029,0.003132832080200501,0.08709273182957393,0.2119717151784246,0.029977055830811672,0.06829896907216494,0.03699284009546539,0.21868787276341947,0.03587443946188341,0.24645390070921985,0.17300246392115454
36059411100,Census Tract 4111,Nassau County,New York,0.4825,-0.16822429906542055,-0.018691588785046728,0.055369458128078815,0.2856694888679837,0.00812536273940801,0.027455121436114043,0.07126696832579185,0.0,0.24036697247706423,0.17077063383492933
36059411200,Census Tract 4112,Nassau County,New York,0.4649,0.20650863800723182,0.31498593812776216,0.7646092787737786,0.1103326127158597,0.0,0.0,0.1875,0.0,0.0,0.004337767495662233
36059411301,Census Tract 4113.01,Nassau County,New York,0.392,0.41067285382830626,0.4694508894044857,0.8106608779546551,0.5462531114895848,0.0252486610558531,0.0,0.0,0.0,0.0,0.013820078226857888
36059411302,Census Tract 4113.02,Nassau County,New York,0.4266,0.4900459418070444,0.4568657478305258,0.9088916718847839,0.484027149321267,0.019240256536753823,0.0,0.0,0.0,0.0,0.0
36059411400,Census Tract 4114,Nassau County,New York,0.4152,0.5193842645381984,0.48175598631698974,0.7163989856297549,0.17066103393181142,0.06914893617021277,0.039568345323741004,0.29285714285714287,0.0,0.0,0.019628567114600634
36059411500,Census Tract 4115,Nassau County,New York,0.4398,0.7103825136612022,0.6437158469945355,0.8262639972853749,0.5466503816793893,0.089058524173028,0.0,0.06542056074766354,0.0,0.04411764705882353,0.007537688442211055
36059411600,Census Tract 4116,Nassau County,New York,0.5322,0.4964322120285423,0.5616717635066258,0.9629410896205521,0.5663402086754903,0.019013128112267994,1.0,0.022556390977443608,,0.0,0.0
36059411700,Census Tract 4117,Nassau County,New York,0.3991,0.3970223325062035,0.3325062034739454,0.6092226613965744,0.29070010449320793,0.021547502448579822,0.1567043618739903,0.0985691573926868,0.5241935483870968,0.10759493670886076,0.036440677966101696
36059411800,Census Tract 4118,Nassau County,New York,0.4159,0.436607529208135,0.5002163565556036,0.732766474339508,-0.05274172451956938,0.01727574750830565,0.0,0.04411764705882353,0.0,0.0,0.0029707872586235353
36059411901,Census Tract 4119.01,Nassau County,New York,0.4121,0.15877437325905291,0.2277158774373259,0.6157125456760049,0.26563742899716547,0.0,0.0,0.06047819971870605,0.0,0.14492753623188406,0.04335620711166563
36059411902,Census Tract 4119.02,Nassau County,New York,0.52,0.4229828850855746,0.3594132029339853,0.3773865608727994,0.09481497588360877,0.05516431924882629,0.01937046004842615,0.128680479825518,0.0,0.04639175257731959,0.12243326488706366
36059412000,Census Tract 4120,Nassau County,New York,0.4185,0.3451628585318425,0.26786582401555664,0.44840525328330205,0.07031810280907758,0.0,0.0,0.0814853017019082,0.0,0.07712082262210797,0.05141300646918624
36059412100,Census Tract 4121,Nassau County,New York,0.4313,0.21228830248129185,0.2737298148877511,0.6841777084957131,0.090589776603194,0.0,0.0,0.13226452905811623,0.0,0.0,0.0509282076556596
36059412200,Census Tract 4122,Nassau County,New York,0.4954,0.31716417910447764,0.39019189765458423,0.8158207771609833,0.017397939717665012,0.06597774244833068,0.0,0.0,,0.0,0.0026993355481727574
36059412301,Census Tract 4123.01,Nassau County,New York,0.4643,0.16380297823596793,0.3035509736540664,0.7250673854447439,0.19879776279337202,0.0,0.0,0.0,0.0,0.0,0.019220055710306407
36059412302,Census Tract 4123.02,Nassau County,New York,0.4324,0.3909433962264151,0.45358490566037735,0.6663934426229509,0.19052644135918584,0.026420079260237782,0.15384615384615385,0.05609284332688588,0.0,0.0,0.02698097131496734
36059412400,Census Tract 4124,Nassau County,New York,0.4554,0.07923930269413629,0.18288431061806656,0.726730705531633,0.10297952913436459,0.0,0.0,0.0,0.0,0.0,0.01816935207404868
36059412500,Census Tract 4125,Nassau County,New York,0.3621,0.6308880308880309,0.6069498069498069,0.8533739218670725,0.22650602409638554,0.020833333333333332,0.08860759493670886,0.0,0.0,0.0,0.0029721696838692245
36059412600,Census Tract 4126,Nassau County,New York,0.4048,0.7755972696245734,0.75,0.8701935483870967,0.412923125205341,0.0,0.0,0.0,,0.0,0.003316749585406302
36059412700,Census Tract 4127,Nassau County,New York,0.4278,0.6502849002849003,0.5705128205128205,0.7086150490730644,0.49029115306319626,0.0,0.0,0.0,0.0,0.0,0.0
36059412800,Census Tract 4128,Nassau County,New York,0.4213,0.45342706502636204,0.4191564147627416,0.5719298245614035,0.01583589230879101,0.05910543130990415,0.16182572614107885,0.15051903114186851,0.05421686746987952,0.0,0.03043625295908015
36059412900,Census Tract 4129,Nassau County,New York,0.3343,0.42909280500521374,0.04118873826903024,-0.5834942084942085,0.12125121813964346,0.017467248908296942,0.01952126423425517,0.05206463195691203,0.024496937882764653,0.031578947368421054,0.016469038208168644
36059413001,Census Tract 4130.01,Nassau County,New York,0.3782,0.289811320754717,0.3479245283018868,0.7796992481203008,0.05800991190890614,0.0,0.0,0.019417475728155338,0.0,0.0,0.027428864393745193
36059413002,Census Tract 4130.02,Nassau County,New York,0.4173,0.35428176795580113,0.3743093922651934,0.7595163457232422,0.0772560849241255,0.0,0.0,0.014527845036319613,,0.09956709956709957,0.03818053264199859
36059413100,Census Tract 4131,Nassau County,New York,0.3941,0.3463718820861678,0.38605442176870747,0.6857988165680473,0.15234541775723487,0.0,0.0,0.07601572739187418,0.0,0.0,0.011021619330224672
36059413200,Census Tract 4132,Nassau County,New York,0.4315,0.17820392890551917,0.33956969130028064,0.7157709251101322,0.0701250674721211,0.02195121951219512,0.3333333333333333,0.0,,0.23076923076923078,0.01983621474067334
36059413300,Census Tract 4133,Nassau County,New York,0.3301,0.4245200698080279,0.4271378708551483,0.8029593839649706,-0.29032211862100565,0.029251700680272108,0.0,0.11517367458866545,,0.0,0.012040557667934094
36059413400,Census Tract 4134,Nassau County,New York,0.384,0.5927331887201736,0.5374186550976139,0.779837570621469,0.0630369602890073,0.0,0.0,0.0,0.0,0.0,0.013008734435978442
36059413500,Census Tract 4135,Nassau County,New York,0.3672,0.32558139534883723,0.09551495016611296,-0.2187214014903909,-0.35497470489038796,0.02298095863427446,0.01074956420685648,0.2082695252679939,0.0,0.16485507246376813,0.06508956652536578
36059413600,Census Tract 4136,Nassau County,New York,0.34,0.286013619696176,0.18386589837611314,0.1761786600496278,0.076751931963296,0.0,0.03303684879288437,0.05333333333333334,0.09487666034155598,0.0,0.03841008981463787
36059413700,Census Tract 4137,Nassau County,New York,0.4405,0.32351242056614676,0.15482380127094164,0.13144983928269327,0.1794874333059463,0.0514018691588785,0.036036036036036036,0.027007299270072994,0.0,0.0,0.059704184704184704
36059413803,Census Tract 4138.03,Nassau County,New York,0.3959,0.27544097693351427,0.11668928086838534,-0.06567844925883694,0.23442866425322562,0.0,0.013325257419745608,0.0,0.12745098039215685,0.0,0.03511972633979475
36059413804,Census Tract 4138.04,Nassau County,New York,0.3728,0.485177151120752,0.16196673897324657,-0.09010823055625472,-0.1661941527807349,0.009408602150537635,0.015532940546331012,0.03025936599423631,0.0,0.0,0.007880434782608695
36059413900,Census Tract 4139,Nassau County,New York,0.3984,0.23219658976930793,-0.013039117352056168,-0.4717796995903505,-0.041465281134203336,0.021243115656963022,0.020045558086560365,0.10394168466522678,0.02622950819672131,0.33238636363636365,0.1476370264288504
36059414001,Census Tract 4140.01,Nassau County,New York,0.3878,0.2761605035405193,0.0999213217938631,-0.3734189531037167,-0.30775233431100824,0.0384900074019245,0.02157920549288867,0.061409630146545706,0.0,0.03376205787781351,0.15223635617562578
36059414002,Census Tract 4140.02,Nassau County,New York,0.3225,0.3357142857142857,-0.04126984126984127,-0.581417263475311,-0.024453201970443317,0.0,0.06495136491998744,0.15525606469002695,0.0,0.0,0.11630719612981254
